cell_id	0	1	2	3	4	5	6	7	8	9
Lnuclei-pool78-S9-C-GCCAAT	4.114569367878021e-67	1.0	1.5078695820112145e-166	1.5078695820112145e-166	1.5078695820112145e-166	1.5078695820112145e-166	1.5078695820112145e-166	1.5078695820112145e-166	1.5078695820112145e-166	1.5078695820112145e-166
Lnuclei-pool78-S9-F-ATCACG	1.0	1.995709479298712e-142	3.690825579505675e-223	3.690825579505675e-223	3.690825579505675e-223	3.690825579505675e-223	3.690825579505675e-223	3.690825579505675e-223	3.690825579505675e-223	3.690825579505675e-223
Lnuclei-pool78-S9-H-CAGATC	1.0	1.4836416109381887e-72	2.8142731003933557e-125	2.8142731003933557e-125	2.8142731003933557e-125	2.8142731003933557e-125	2.8142731003933557e-125	2.8142731003933557e-125	2.8142731003933557e-125	2.8142731003933557e-125
Lnuclei-pool78-S9-J-GACGAG	1.0	6.315090684675603e-78	9.968680195766951e-193	9.968680195766951e-193	9.968680195766951e-193	9.968680195766951e-193	9.968680195766951e-193	9.968680195766951e-193	9.968680195766951e-193	9.968680195766951e-193
Lnuclei-pool78-S9-K-AAGGTC	1.0	6.088365602266878e-143	4.5988028219863975e-253	4.5988028219863975e-253	4.5988028219863975e-253	4.5988028219863975e-253	4.5988028219863975e-253	4.5988028219863975e-253	4.5988028219863975e-253	4.5988028219863975e-253
Lnuclei-pool78-S9-L-TGTAGC	4.138647201728733e-98	1.0	1.229696601772465e-143	1.229696601772465e-143	1.229696601772465e-143	1.229696601772465e-143	1.229696601772465e-143	1.229696601772465e-143	1.229696601772465e-143	1.229696601772465e-143
Lnuclei-pool78-S9-M-TTGGCA	1.0	4.7374172294946764e-154	3.93805799212232e-309	3.93805799212232e-309	3.93805799212232e-309	3.93805799212232e-309	3.93805799212232e-309	3.93805799212232e-309	3.93805799212232e-309	3.93805799212232e-309
Lnuclei-pool78-S9-N-CTACTG	1.6452160687012116e-141	1.0	9.243856590162287e-282	9.243856590162287e-282	9.243856590162287e-282	9.243856590162287e-282	9.243856590162287e-282	9.243856590162287e-282	9.243856590162287e-282	9.243856590162287e-282
Lnuclei-pool78-S9-O-CATATG	5.104086918662116e-89	1.0	3.631083510306601e-220	3.631083510306601e-220	3.631083510306601e-220	3.631083510306601e-220	3.631083510306601e-220	3.631083510306601e-220	3.631083510306601e-220	3.631083510306601e-220
Lnuclei-pool78-S9-Q-ACCTTC	2.8971473587004285e-246	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool79-S10-A-TAGCTT	7.751856901074237e-143	1.0	5.596562094379247e-259	5.596562094379247e-259	5.596562094379247e-259	5.596562094379247e-259	5.596562094379247e-259	5.596562094379247e-259	5.596562094379247e-259	5.596562094379247e-259
Lnuclei-pool79-S10-B-ACTTGA	2.5307204728439807e-119	1.0	5.341973646391157e-257	5.341973646391157e-257	5.341973646391157e-257	5.341973646391157e-257	5.341973646391157e-257	5.341973646391157e-257	5.341973646391157e-257	5.341973646391157e-257
Lnuclei-pool79-S10-C-GCCAAT	1.0	1.4882923376190298e-101	1.854959062423304e-176	1.854959062423304e-176	1.854959062423304e-176	1.854959062423304e-176	1.854959062423304e-176	1.854959062423304e-176	1.854959062423304e-176	1.854959062423304e-176
Lnuclei-pool79-S10-D-CGATGT	1.2250676694805463e-110	1.0	3.1242962297937968e-242	3.1242962297937968e-242	3.1242962297937968e-242	3.1242962297937968e-242	3.1242962297937968e-242	3.1242962297937968e-242	3.1242962297937968e-242	3.1242962297937968e-242
Lnuclei-pool79-S10-F-ATCACG	7.600403540743151e-183	1.0	2.326960007e-314	2.326960007e-314	2.326960007e-314	2.326960007e-314	2.326960007e-314	2.326960007e-314	2.326960007e-314	2.326960007e-314
Lnuclei-pool79-S10-H-CAGATC	1.0	1.9213217449037862e-184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool79-S10-I-CTTGTA	1.1711287665227898e-159	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool79-S10-J-GACGAG	2.8275939070019414e-77	1.0	1.4274483639029884e-203	1.4274483639029884e-203	1.4274483639029884e-203	1.4274483639029884e-203	1.4274483639029884e-203	1.4274483639029884e-203	1.4274483639029884e-203	1.4274483639029884e-203
Lnuclei-pool79-S10-K-AAGGTC	3.6795946228073086e-137	1.0	1.0910863437087617e-287	1.0910863437087617e-287	1.0910863437087617e-287	1.0910863437087617e-287	1.0910863437087617e-287	1.0910863437087617e-287	1.0910863437087617e-287	1.0910863437087617e-287
Lnuclei-pool79-S10-L-TGTAGC	3.782121386443982e-133	1.0	3.66426597559603e-221	3.66426597559603e-221	3.66426597559603e-221	3.66426597559603e-221	3.66426597559603e-221	3.66426597559603e-221	3.66426597559603e-221	3.66426597559603e-221
Lnuclei-pool79-S10-M-TTGGCA	1.0	2.1005481572490256e-182	9.348990660226183e-307	9.348990660226183e-307	9.348990660226183e-307	9.348990660226183e-307	9.348990660226183e-307	9.348990660226183e-307	9.348990660226183e-307	9.348990660226183e-307
Lnuclei-pool79-S10-N-CTACTG	1.0	6.956263354762439e-147	6.635430816436671e-258	6.635430816436671e-258	6.635430816436671e-258	6.635430816436671e-258	6.635430816436671e-258	6.635430816436671e-258	6.635430816436671e-258	6.635430816436671e-258
Lnuclei-pool79-S10-O-CATATG	1.0	5.581044732210547e-135	2.486145998798547e-258	2.486145998798547e-258	2.486145998798547e-258	2.486145998798547e-258	2.486145998798547e-258	2.486145998798547e-258	2.486145998798547e-258	2.486145998798547e-258
Lnuclei-pool79-S10-P-GTATAC	1.0	4.987701173346173e-43	2.668729230365056e-222	2.668729230365056e-222	2.668729230365056e-222	2.668729230365056e-222	2.668729230365056e-222	2.668729230365056e-222	2.668729230365056e-222	2.668729230365056e-222
Lnuclei-pool79-S10-Q-ACCTTC	2.3457181455962873e-186	1.0	6.24e-321	6.24e-321	6.24e-321	6.24e-321	6.24e-321	6.24e-321	6.24e-321	6.24e-321
Lnuclei-pool80-S11-A-TAGCTT	3.973260527709961e-118	1.0	1.947493493238371e-222	1.947493493238371e-222	1.947493493238371e-222	1.947493493238371e-222	1.947493493238371e-222	1.947493493238371e-222	1.947493493238371e-222	1.947493493238371e-222
Lnuclei-pool80-S11-B-ACTTGA	1.0	1.2725920125988467e-166	2.5838925302477366e-306	2.5838925302477366e-306	2.5838925302477366e-306	2.5838925302477366e-306	2.5838925302477366e-306	2.5838925302477366e-306	2.5838925302477366e-306	2.5838925302477366e-306
Lnuclei-pool80-S11-C-GCCAAT	1.0	6.754537872752513e-162	1.3282340113182147e-281	1.3282340113182147e-281	1.3282340113182147e-281	1.3282340113182147e-281	1.3282340113182147e-281	1.3282340113182147e-281	1.3282340113182147e-281	1.3282340113182147e-281
Lnuclei-pool80-S11-D-CGATGT	1.6689920948674145e-132	1.0	1.76436604565e-193	1.76436604565e-193	1.76436604565e-193	1.76436604565e-193	1.76436604565e-193	1.76436604565e-193	1.76436604565e-193	1.76436604565e-193
Lnuclei-pool80-S11-G-TGACCA	5.3309354218847434e-222	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
