ntotal	nconv	best_score	best_cluster	cpu_total	memory	nclusters_pred
500	500	95021.3120354286	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/19/cluster_posteriors.tsv.gz	5696	129	8
