converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	524090.365388438	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/139/cluster_posteriors.tsv.gz	22	158	9	NA	NA	NA	NA	NA	NA	NA
1	504863.259660363	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/14/cluster_posteriors.tsv.gz	64	161	4	NA	NA	NA	NA	NA	NA	NA
1	505579.306179311	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/140/cluster_posteriors.tsv.gz	9	156	3	NA	NA	NA	NA	NA	NA	NA
1	520089.269004087	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/141/cluster_posteriors.tsv.gz	19	158	8	NA	NA	NA	NA	NA	NA	NA
1	508810.84057032	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/142/cluster_posteriors.tsv.gz	14	154	4	NA	NA	NA	NA	NA	NA	NA
1	505573.101164528	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/143/cluster_posteriors.tsv.gz	7	156	2	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/144/cluster_posteriors.tsv.gz	2	154	1	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/145/cluster_posteriors.tsv.gz	2	154	1	NA	NA	NA	NA	NA	NA	NA
1	504770.255244312	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/146/cluster_posteriors.tsv.gz	12	156	3	NA	NA	NA	NA	NA	NA	NA
1	524994.588963009	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/147/cluster_posteriors.tsv.gz	22	157	9	NA	NA	NA	NA	NA	NA	NA
1	505385.156187899	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/148/cluster_posteriors.tsv.gz	6	156	2	NA	NA	NA	NA	NA	NA	NA
1	524090.365388438	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/149/cluster_posteriors.tsv.gz	22	158	9	NA	NA	NA	NA	NA	NA	NA
1	505597.756012106	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/15/cluster_posteriors.tsv.gz	50	160	5	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/150/cluster_posteriors.tsv.gz	2	155	1	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/151/cluster_posteriors.tsv.gz	2	154	1	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/152/cluster_posteriors.tsv.gz	2	153	1	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/153/cluster_posteriors.tsv.gz	2	153	1	NA	NA	NA	NA	NA	NA	NA
1	505612.144927543	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/154/cluster_posteriors.tsv.gz	5	155	2	NA	NA	NA	NA	NA	NA	NA
1	517984.033636324	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/155/cluster_posteriors.tsv.gz	17	158	7	NA	NA	NA	NA	NA	NA	NA
1	523856.11240509	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/156/cluster_posteriors.tsv.gz	22	159	9	NA	NA	NA	NA	NA	NA	NA
1	518429.591698255	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/157/cluster_posteriors.tsv.gz	18	156	7	NA	NA	NA	NA	NA	NA	NA
1	518465.889371256	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/158/cluster_posteriors.tsv.gz	17	156	7	NA	NA	NA	NA	NA	NA	NA
1	520360.00876848	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/159/cluster_posteriors.tsv.gz	17	158	7	NA	NA	NA	NA	NA	NA	NA
1	505549.491376409	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/16/cluster_posteriors.tsv.gz	64	160	5	NA	NA	NA	NA	NA	NA	NA
1	510805.066856106	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/160/cluster_posteriors.tsv.gz	9	154	4	NA	NA	NA	NA	NA	NA	NA
1	506477.076354394	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/161/cluster_posteriors.tsv.gz	12	155	3	NA	NA	NA	NA	NA	NA	NA
1	508986.186098087	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/162/cluster_posteriors.tsv.gz	10	154	4	NA	NA	NA	NA	NA	NA	NA
1	515133.763919461	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/163/cluster_posteriors.tsv.gz	15	155	6	NA	NA	NA	NA	NA	NA	NA
