cell_id	0	1	2	3	4	5	6	7	8	9
K562-pool59-I-CTTGTA	1.0	3.9418774109081007e-48	3.668728778328159e-48	3.668728778328159e-48	3.668728778328159e-48	3.668728778328159e-48	3.668728778328159e-48	3.668728778328159e-48	3.668728778328159e-48	3.668728778328159e-48
K562-pool59-J-GACGAG	1.0	4.468043003253594e-42	7.545700066859703e-42	7.545700066859703e-42	7.545700066859703e-42	7.545700066859703e-42	7.545700066859703e-42	7.545700066859703e-42	7.545700066859703e-42	7.545700066859703e-42
K562-pool59-K-AAGGTC	1.0	3.0877669813978033e-31	2.595921749408067e-31	2.595921749408067e-31	2.595921749408067e-31	2.595921749408067e-31	2.595921749408067e-31	2.595921749408067e-31	2.595921749408067e-31	2.595921749408067e-31
K562-pool59-L-TGTAGC	1.0	1.028951910641518e-26	9.210417182077815e-27	9.210417182077815e-27	9.210417182077815e-27	9.210417182077815e-27	9.210417182077815e-27	9.210417182077815e-27	9.210417182077815e-27	9.210417182077815e-27
K562-pool59-M-TTGGCA	1.0	1.6160325136246012e-35	1.6642953498049946e-35	1.6642953498049946e-35	1.6642953498049946e-35	1.6642953498049946e-35	1.6642953498049946e-35	1.6642953498049946e-35	1.6642953498049946e-35	1.6642953498049946e-35
K562-pool59-N-CTACTG	1.0	1.7169854963332746e-45	1.698052565135336e-45	1.698052565135336e-45	1.698052565135336e-45	1.698052565135336e-45	1.698052565135336e-45	1.698052565135336e-45	1.698052565135336e-45	1.698052565135336e-45
K562-pool59-O-CATATG	1.0	1.1641118895453076e-46	1.0055951261913913e-46	1.0055951261913913e-46	1.0055951261913913e-46	1.0055951261913913e-46	1.0055951261913913e-46	1.0055951261913913e-46	1.0055951261913913e-46	1.0055951261913913e-46
K562-pool59-P-GTATAC	1.0	8.534445619723309e-30	1.2547566153092664e-29	1.2547566153092664e-29	1.2547566153092664e-29	1.2547566153092664e-29	1.2547566153092664e-29	1.2547566153092664e-29	1.2547566153092664e-29	1.2547566153092664e-29
K562-pool59-Q-ACCTTC	1.0	1.2307403115508337e-19	6.584460014134156e-20	6.584460014134156e-20	6.584460014134156e-20	6.584460014134156e-20	6.584460014134156e-20	6.584460014134156e-20	6.584460014134156e-20	6.584460014134156e-20
K562-pool61-A-TAGCTT	0.9999998989833949	1.0573131906752673e-08	1.1305432719289766e-08	1.1305432719289766e-08	1.1305432719289766e-08	1.1305432719289766e-08	1.1305432719289766e-08	1.1305432719289766e-08	1.1305432719289766e-08	1.1305432719289766e-08
K562-pool61-B-ACTTGA	1.0	1.628741276351772e-54	2.3201407053587595e-54	2.3201407053587595e-54	2.3201407053587595e-54	2.3201407053587595e-54	2.3201407053587595e-54	2.3201407053587595e-54	2.3201407053587595e-54	2.3201407053587595e-54
K562-pool61-C-GCCAAT	1.0	2.767335338528996e-22	2.767304894951531e-22	2.767304894951531e-22	2.767304894951531e-22	2.767304894951531e-22	2.767304894951531e-22	2.767304894951531e-22	2.767304894951531e-22	2.767304894951531e-22
K562-pool61-D-CGATGT	1.0	1.424565069053205e-32	1.7566532152135944e-32	1.7566532152135944e-32	1.7566532152135944e-32	1.7566532152135944e-32	1.7566532152135944e-32	1.7566532152135944e-32	1.7566532152135944e-32	1.7566532152135944e-32
K562-pool61-F-ATCACG	1.0	2.22951951200382e-52	2.485431153892009e-52	2.485431153892009e-52	2.485431153892009e-52	2.485431153892009e-52	2.485431153892009e-52	2.485431153892009e-52	2.485431153892009e-52	2.485431153892009e-52
K562-pool61-G-TGACCA	1.0	2.0375341377509612e-26	1.808367343786053e-26	1.808367343786053e-26	1.808367343786053e-26	1.808367343786053e-26	1.808367343786053e-26	1.808367343786053e-26	1.808367343786053e-26	1.808367343786053e-26
K562-pool61-H-CAGATC	1.0	6.510542084300492e-36	5.6134277051792207e-36	5.6134277051792207e-36	5.6134277051792207e-36	5.6134277051792207e-36	5.6134277051792207e-36	5.6134277051792207e-36	5.6134277051792207e-36	5.6134277051792207e-36
K562-pool61-I-CTTGTA	1.0	5.394464219203007e-37	6.608317820325204e-37	6.608317820325204e-37	6.608317820325204e-37	6.608317820325204e-37	6.608317820325204e-37	6.608317820325204e-37	6.608317820325204e-37	6.608317820325204e-37
K562-pool61-J-GACGAG	1.0	8.325436962794796e-29	6.272847489216607e-29	6.272847489216607e-29	6.272847489216607e-29	6.272847489216607e-29	6.272847489216607e-29	6.272847489216607e-29	6.272847489216607e-29	6.272847489216607e-29
K562-pool61-K-AAGGTC	1.0	1.6807226659407808e-22	1.7728050790984102e-22	1.7728050790984102e-22	1.7728050790984102e-22	1.7728050790984102e-22	1.7728050790984102e-22	1.7728050790984102e-22	1.7728050790984102e-22	1.7728050790984102e-22
K562-pool61-L-TGTAGC	1.0	7.019573271882779e-30	1.279322090993171e-29	1.279322090993171e-29	1.279322090993171e-29	1.279322090993171e-29	1.279322090993171e-29	1.279322090993171e-29	1.279322090993171e-29	1.279322090993171e-29
K562-pool61-M-TTGGCA	1.0	1.101959872430327e-27	1.1292019095105132e-27	1.1292019095105132e-27	1.1292019095105132e-27	1.1292019095105132e-27	1.1292019095105132e-27	1.1292019095105132e-27	1.1292019095105132e-27	1.1292019095105132e-27
K562-pool61-N-CTACTG	1.0	3.6141736985209624e-30	3.671633251524232e-30	3.671633251524232e-30	3.671633251524232e-30	3.671633251524232e-30	3.671633251524232e-30	3.671633251524232e-30	3.671633251524232e-30	3.671633251524232e-30
K562-pool61-O-CATATG	1.0	1.202917228669517e-54	1.2029039978234285e-54	1.2029039978234285e-54	1.2029039978234285e-54	1.2029039978234285e-54	1.2029039978234285e-54	1.2029039978234285e-54	1.2029039978234285e-54	1.2029039978234285e-54
K562-pool61-P-GTATAC	1.0	1.6949042986779925e-53	1.3363661320828283e-53	1.3363661320828283e-53	1.3363661320828283e-53	1.3363661320828283e-53	1.3363661320828283e-53	1.3363661320828283e-53	1.3363661320828283e-53	1.3363661320828283e-53
K562-pool61-Q-ACCTTC	1.0	5.824411747751724e-35	1.5286903021403974e-34	1.5286903021403974e-34	1.5286903021403974e-34	1.5286903021403974e-34	1.5286903021403974e-34	1.5286903021403974e-34	1.5286903021403974e-34	1.5286903021403974e-34
K562-pool62-A-TAGCTT	1.0	3.6866596012091736e-94	1.0930690826734377e-94	1.0930690826734377e-94	1.0930690826734377e-94	1.0930690826734377e-94	1.0930690826734377e-94	1.0930690826734377e-94	1.0930690826734377e-94	1.0930690826734377e-94
K562-pool62-B-ACTTGA	1.0	1.940429540633694e-72	3.841797938302178e-72	3.841797938302178e-72	3.841797938302178e-72	3.841797938302178e-72	3.841797938302178e-72	3.841797938302178e-72	3.841797938302178e-72	3.841797938302178e-72
K562-pool62-C-GCCAAT	1.0	1.0971856258725786e-113	1.5968313491063753e-113	1.5968313491063753e-113	1.5968313491063753e-113	1.5968313491063753e-113	1.5968313491063753e-113	1.5968313491063753e-113	1.5968313491063753e-113	1.5968313491063753e-113
K562-pool62-D-CGATGT	1.0	7.972629867182584e-21	5.504936212778683e-21	5.504936212778683e-21	5.504936212778683e-21	5.504936212778683e-21	5.504936212778683e-21	5.504936212778683e-21	5.504936212778683e-21	5.504936212778683e-21
K562-pool62-F-ATCACG	1.0	2.329711596667798e-66	1.404099446547003e-66	1.404099446547003e-66	1.404099446547003e-66	1.404099446547003e-66	1.404099446547003e-66	1.404099446547003e-66	1.404099446547003e-66	1.404099446547003e-66
K562-pool62-G-TGACCA	1.0	3.3450525441018802e-37	4.269765517428355e-37	4.269765517428355e-37	4.269765517428355e-37	4.269765517428355e-37	4.269765517428355e-37	4.269765517428355e-37	4.269765517428355e-37	4.269765517428355e-37
K562-pool62-H-CAGATC	1.0	4.437630769027575e-56	5.496411660712196e-56	5.496411660712196e-56	5.496411660712196e-56	5.496411660712196e-56	5.496411660712196e-56	5.496411660712196e-56	5.496411660712196e-56	5.496411660712196e-56
K562-pool62-J-GACGAG	1.0	1.3151552885508566e-56	3.3148345393370757e-56	3.3148345393370757e-56	3.3148345393370757e-56	3.3148345393370757e-56	3.3148345393370757e-56	3.3148345393370757e-56	3.3148345393370757e-56	3.3148345393370757e-56
K562-pool62-K-AAGGTC	1.0	2.448902192852425e-39	3.0436111564998395e-39	3.0436111564998395e-39	3.0436111564998395e-39	3.0436111564998395e-39	3.0436111564998395e-39	3.0436111564998395e-39	3.0436111564998395e-39	3.0436111564998395e-39
K562-pool62-L-TGTAGC	0.9999999999999432	2.3642607726255186e-15	7.312044592491032e-15	7.312044592491032e-15	7.312044592491032e-15	7.312044592491032e-15	7.312044592491032e-15	7.312044592491032e-15	7.312044592491032e-15	7.312044592491032e-15
K562-pool62-M-TTGGCA	1.0	3.8045793940809153e-38	2.9214550150302943e-38	2.9214550150302943e-38	2.9214550150302943e-38	2.9214550150302943e-38	2.9214550150302943e-38	2.9214550150302943e-38	2.9214550150302943e-38	2.9214550150302943e-38
K562-pool62-N-CTACTG	1.0	5.516251035395789e-38	9.319327217782769e-38	9.319327217782769e-38	9.319327217782769e-38	9.319327217782769e-38	9.319327217782769e-38	9.319327217782769e-38	9.319327217782769e-38	9.319327217782769e-38
K562-pool62-O-CATATG	1.0	1.8893270047975378e-39	2.106813463544762e-39	2.106813463544762e-39	2.106813463544762e-39	2.106813463544762e-39	2.106813463544762e-39	2.106813463544762e-39	2.106813463544762e-39	2.106813463544762e-39
K562-pool62-P-GTATAC	1.0	1.0210697544922122e-44	8.76245205465246e-45	8.76245205465246e-45	8.76245205465246e-45	8.76245205465246e-45	8.76245205465246e-45	8.76245205465246e-45	8.76245205465246e-45	8.76245205465246e-45
K562-pool62-Q-ACCTTC	1.0	6.693891651743258e-78	7.920269492119072e-78	7.920269492119072e-78	7.920269492119072e-78	7.920269492119072e-78	7.920269492119072e-78	7.920269492119072e-78	7.920269492119072e-78	7.920269492119072e-78
K562-pool70-S1-C-GCCAAT	1.0	1.3875994568381238e-75	5.275086801309201e-76	5.275086801309201e-76	5.275086801309201e-76	5.275086801309201e-76	5.275086801309201e-76	5.275086801309201e-76	5.275086801309201e-76	5.275086801309201e-76
K562-pool70-S1-D-CGATGT	1.0	3.162632365175417e-125	4.5490405841066723e-125	4.5490405841066723e-125	4.5490405841066723e-125	4.5490405841066723e-125	4.5490405841066723e-125	4.5490405841066723e-125	4.5490405841066723e-125	4.5490405841066723e-125
K562-pool70-S1-F-ATCACG	1.0	2.3433600515916462e-74	2.369007755382129e-74	2.369007755382129e-74	2.369007755382129e-74	2.369007755382129e-74	2.369007755382129e-74	2.369007755382129e-74	2.369007755382129e-74	2.369007755382129e-74
K562-pool70-S1-G-TGACCA	1.0	4.830042896893974e-131	1.2175062846889464e-131	1.2175062846889464e-131	1.2175062846889464e-131	1.2175062846889464e-131	1.2175062846889464e-131	1.2175062846889464e-131	1.2175062846889464e-131	1.2175062846889464e-131
K562-pool70-S1-H-CAGATC	1.0	1.143766065931572e-78	8.517743236494543e-79	8.517743236494543e-79	8.517743236494543e-79	8.517743236494543e-79	8.517743236494543e-79	8.517743236494543e-79	8.517743236494543e-79	8.517743236494543e-79
K562-pool70-S1-I-CTTGTA	1.0	1.2041962671912856e-129	2.0728722845523665e-129	2.0728722845523665e-129	2.0728722845523665e-129	2.0728722845523665e-129	2.0728722845523665e-129	2.0728722845523665e-129	2.0728722845523665e-129	2.0728722845523665e-129
K562-pool70-S1-J-GACGAG	1.0	8.484886925993946e-128	1.876975380892016e-127	1.876975380892016e-127	1.876975380892016e-127	1.876975380892016e-127	1.876975380892016e-127	1.876975380892016e-127	1.876975380892016e-127	1.876975380892016e-127
K562-pool70-S1-K-AAGGTC	1.0	7.59798288735493e-118	5.644114778150374e-118	5.644114778150374e-118	5.644114778150374e-118	5.644114778150374e-118	5.644114778150374e-118	5.644114778150374e-118	5.644114778150374e-118	5.644114778150374e-118
K562-pool70-S1-L-TGTAGC	1.0	1.0120066015783386e-41	1.5924350894015615e-41	1.5924350894015615e-41	1.5924350894015615e-41	1.5924350894015615e-41	1.5924350894015615e-41	1.5924350894015615e-41	1.5924350894015615e-41	1.5924350894015615e-41
K562-pool70-S1-M-TTGGCA	1.0	2.7322981409367407e-69	4.1737031227058166e-69	4.1737031227058166e-69	4.1737031227058166e-69	4.1737031227058166e-69	4.1737031227058166e-69	4.1737031227058166e-69	4.1737031227058166e-69	4.1737031227058166e-69
K562-pool70-S1-N-CTACTG	1.0	7.753103952201693e-138	8.206634989545708e-138	8.206634989545708e-138	8.206634989545708e-138	8.206634989545708e-138	8.206634989545708e-138	8.206634989545708e-138	8.206634989545708e-138	8.206634989545708e-138
K562-pool70-S1-O-CATATG	1.0	3.975958675522197e-131	1.1648857645281364e-131	1.1648857645281364e-131	1.1648857645281364e-131	1.1648857645281364e-131	1.1648857645281364e-131	1.1648857645281364e-131	1.1648857645281364e-131	1.1648857645281364e-131
K562-pool70-S1-P-GTATAC	1.0	1.267802036229197e-114	7.612441341052427e-115	7.612441341052427e-115	7.612441341052427e-115	7.612441341052427e-115	7.612441341052427e-115	7.612441341052427e-115	7.612441341052427e-115	7.612441341052427e-115
K562-pool70-S1-Q-ACCTTC	1.0	7.766006844417263e-89	3.0841377644256375e-89	3.0841377644256375e-89	3.0841377644256375e-89	3.0841377644256375e-89	3.0841377644256375e-89	3.0841377644256375e-89	3.0841377644256375e-89	3.0841377644256375e-89
K562-pool71-S2-B-ACTTGA	1.0	1.8122033762080917e-168	9.665812895474577e-169	9.665812895474577e-169	9.665812895474577e-169	9.665812895474577e-169	9.665812895474577e-169	9.665812895474577e-169	9.665812895474577e-169	9.665812895474577e-169
K562-pool71-S2-C-GCCAAT	1.0	3.229049001438652e-116	3.616883561252366e-116	3.616883561252366e-116	3.616883561252366e-116	3.616883561252366e-116	3.616883561252366e-116	3.616883561252366e-116	3.616883561252366e-116	3.616883561252366e-116
K562-pool71-S2-D-CGATGT	1.0	1.689692035942261e-135	4.934542017262028e-136	4.934542017262028e-136	4.934542017262028e-136	4.934542017262028e-136	4.934542017262028e-136	4.934542017262028e-136	4.934542017262028e-136	4.934542017262028e-136
K562-pool71-S2-F-ATCACG	1.0	9.681677645164755e-167	3.1059544465245947e-167	3.1059544465245947e-167	3.1059544465245947e-167	3.1059544465245947e-167	3.1059544465245947e-167	3.1059544465245947e-167	3.1059544465245947e-167	3.1059544465245947e-167
K562-pool71-S2-G-TGACCA	1.0	6.738060420838358e-221	1.3033128326911242e-221	1.3033128326911242e-221	1.3033128326911242e-221	1.3033128326911242e-221	1.3033128326911242e-221	1.3033128326911242e-221	1.3033128326911242e-221	1.3033128326911242e-221
K562-pool71-S2-H-CAGATC	1.0	3.920417587188436e-154	4.60148488382887e-154	4.60148488382887e-154	4.60148488382887e-154	4.60148488382887e-154	4.60148488382887e-154	4.60148488382887e-154	4.60148488382887e-154	4.60148488382887e-154
K562-pool71-S2-I-CTTGTA	1.0	1.152634591050609e-88	2.0414088380066547e-88	2.0414088380066547e-88	2.0414088380066547e-88	2.0414088380066547e-88	2.0414088380066547e-88	2.0414088380066547e-88	2.0414088380066547e-88	2.0414088380066547e-88
K562-pool71-S2-J-GACGAG	1.0	6.869388743805043e-98	4.3972256388477445e-98	4.3972256388477445e-98	4.3972256388477445e-98	4.3972256388477445e-98	4.3972256388477445e-98	4.3972256388477445e-98	4.3972256388477445e-98	4.3972256388477445e-98
K562-pool71-S2-K-AAGGTC	1.0	8.337334752338887e-124	1.3823691708809844e-124	1.3823691708809844e-124	1.3823691708809844e-124	1.3823691708809844e-124	1.3823691708809844e-124	1.3823691708809844e-124	1.3823691708809844e-124	1.3823691708809844e-124
K562-pool71-S2-L-TGTAGC	1.0	7.433882994931628e-89	1.9768525359739492e-88	1.9768525359739492e-88	1.9768525359739492e-88	1.9768525359739492e-88	1.9768525359739492e-88	1.9768525359739492e-88	1.9768525359739492e-88	1.9768525359739492e-88
K562-pool71-S2-M-TTGGCA	1.0	6.845311797468748e-186	6.318498008735201e-186	6.318498008735201e-186	6.318498008735201e-186	6.318498008735201e-186	6.318498008735201e-186	6.318498008735201e-186	6.318498008735201e-186	6.318498008735201e-186
K562-pool71-S2-O-CATATG	1.0	1.910020201756591e-129	1.1953416276102958e-129	1.1953416276102958e-129	1.1953416276102958e-129	1.1953416276102958e-129	1.1953416276102958e-129	1.1953416276102958e-129	1.1953416276102958e-129	1.1953416276102958e-129
K562-pool71-S2-P-GTATAC	1.0	1.8652925215462305e-125	2.3424224551889147e-125	2.3424224551889147e-125	2.3424224551889147e-125	2.3424224551889147e-125	2.3424224551889147e-125	2.3424224551889147e-125	2.3424224551889147e-125	2.3424224551889147e-125
K562-pool71-S2-Q-ACCTTC	1.0	5.168879428174692e-76	4.8804389564051045e-76	4.8804389564051045e-76	4.8804389564051045e-76	4.8804389564051045e-76	4.8804389564051045e-76	4.8804389564051045e-76	4.8804389564051045e-76	4.8804389564051045e-76
K562-pool72-S3-A-TAGCTT	1.0	1.9314086836979093e-165	3.2660938750133566e-166	3.2660938750133566e-166	3.2660938750133566e-166	3.2660938750133566e-166	3.2660938750133566e-166	3.2660938750133566e-166	3.2660938750133566e-166	3.2660938750133566e-166
K562-pool72-S3-B-ACTTGA	1.0	1.9158354948658103e-175	1.087898955143421e-174	1.087898955143421e-174	1.087898955143421e-174	1.087898955143421e-174	1.087898955143421e-174	1.087898955143421e-174	1.087898955143421e-174	1.087898955143421e-174
K562-pool72-S3-C-GCCAAT	1.0	1.6043941244501329e-136	1.169012719413918e-136	1.169012719413918e-136	1.169012719413918e-136	1.169012719413918e-136	1.169012719413918e-136	1.169012719413918e-136	1.169012719413918e-136	1.169012719413918e-136
K562-pool72-S3-D-CGATGT	1.0	1.499124177357924e-62	2.1822584994564967e-62	2.1822584994564967e-62	2.1822584994564967e-62	2.1822584994564967e-62	2.1822584994564967e-62	2.1822584994564967e-62	2.1822584994564967e-62	2.1822584994564967e-62
K562-pool72-S3-F-ATCACG	1.0	1.6911146426054129e-130	1.9804123436097664e-130	1.9804123436097664e-130	1.9804123436097664e-130	1.9804123436097664e-130	1.9804123436097664e-130	1.9804123436097664e-130	1.9804123436097664e-130	1.9804123436097664e-130
K562-pool72-S3-G-TGACCA	1.0	1.9356529878421904e-123	3.863089900178705e-123	3.863089900178705e-123	3.863089900178705e-123	3.863089900178705e-123	3.863089900178705e-123	3.863089900178705e-123	3.863089900178705e-123	3.863089900178705e-123
K562-pool72-S3-H-CAGATC	1.0	2.1681232862878816e-90	7.256133821304697e-91	7.256133821304697e-91	7.256133821304697e-91	7.256133821304697e-91	7.256133821304697e-91	7.256133821304697e-91	7.256133821304697e-91	7.256133821304697e-91
K562-pool72-S3-I-CTTGTA	1.0	1.4509159063649227e-68	7.772238244927107e-69	7.772238244927107e-69	7.772238244927107e-69	7.772238244927107e-69	7.772238244927107e-69	7.772238244927107e-69	7.772238244927107e-69	7.772238244927107e-69
K562-pool72-S3-K-AAGGTC	1.0	8.502942865693581e-138	3.3691048171670016e-138	3.3691048171670016e-138	3.3691048171670016e-138	3.3691048171670016e-138	3.3691048171670016e-138	3.3691048171670016e-138	3.3691048171670016e-138	3.3691048171670016e-138
K562-pool72-S3-L-TGTAGC	1.0	2.9701659388395445e-112	1.0601248763440692e-112	1.0601248763440692e-112	1.0601248763440692e-112	1.0601248763440692e-112	1.0601248763440692e-112	1.0601248763440692e-112	1.0601248763440692e-112	1.0601248763440692e-112
K562-pool72-S3-M-TTGGCA	1.0	4.442152635274951e-103	7.017515711595458e-103	7.017515711595458e-103	7.017515711595458e-103	7.017515711595458e-103	7.017515711595458e-103	7.017515711595458e-103	7.017515711595458e-103	7.017515711595458e-103
K562-pool72-S3-N-CTACTG	1.0	8.099316193017139e-72	5.430725331987796e-72	5.430725331987796e-72	5.430725331987796e-72	5.430725331987796e-72	5.430725331987796e-72	5.430725331987796e-72	5.430725331987796e-72	5.430725331987796e-72
K562-pool72-S3-O-CATATG	1.0	1.4552655372347753e-79	2.2178742609317215e-79	2.2178742609317215e-79	2.2178742609317215e-79	2.2178742609317215e-79	2.2178742609317215e-79	2.2178742609317215e-79	2.2178742609317215e-79	2.2178742609317215e-79
K562-pool72-S3-P-GTATAC	1.0	3.865451672995023e-166	4.7819257872133303e-166	4.7819257872133303e-166	4.7819257872133303e-166	4.7819257872133303e-166	4.7819257872133303e-166	4.7819257872133303e-166	4.7819257872133303e-166	4.7819257872133303e-166
K562-pool72-S3-Q-ACCTTC	1.0	6.794911713282664e-47	1.571564879373739e-47	1.571564879373739e-47	1.571564879373739e-47	1.571564879373739e-47	1.571564879373739e-47	1.571564879373739e-47	1.571564879373739e-47	1.571564879373739e-47
K562-pool73-S4-A-TAGCTT	1.0	1.8854764933942057e-204	5.0218319385919075e-205	5.0218319385919075e-205	5.0218319385919075e-205	5.0218319385919075e-205	5.0218319385919075e-205	5.0218319385919075e-205	5.0218319385919075e-205	5.0218319385919075e-205
K562-pool73-S4-B-ACTTGA	1.0	2.165469261433259e-203	3.464762694205978e-202	3.464762694205978e-202	3.464762694205978e-202	3.464762694205978e-202	3.464762694205978e-202	3.464762694205978e-202	3.464762694205978e-202	3.464762694205978e-202
K562-pool73-S4-C-GCCAAT	1.0	1.1013141355796049e-110	1.4462702788697768e-110	1.4462702788697768e-110	1.4462702788697768e-110	1.4462702788697768e-110	1.4462702788697768e-110	1.4462702788697768e-110	1.4462702788697768e-110	1.4462702788697768e-110
K562-pool73-S4-D-CGATGT	1.0	3.5424955146900464e-150	1.340052083221523e-150	1.340052083221523e-150	1.340052083221523e-150	1.340052083221523e-150	1.340052083221523e-150	1.340052083221523e-150	1.340052083221523e-150	1.340052083221523e-150
K562-pool73-S4-F-ATCACG	1.0	2.637439101494321e-125	6.848817568344289e-126	6.848817568344289e-126	6.848817568344289e-126	6.848817568344289e-126	6.848817568344289e-126	6.848817568344289e-126	6.848817568344289e-126	6.848817568344289e-126
K562-pool73-S4-G-TGACCA	1.0	1.529293760523555e-205	6.674334672919937e-206	6.674334672919937e-206	6.674334672919937e-206	6.674334672919937e-206	6.674334672919937e-206	6.674334672919937e-206	6.674334672919937e-206	6.674334672919937e-206
K562-pool73-S4-H-CAGATC	1.0	8.063181814848262e-82	1.276828647680158e-81	1.276828647680158e-81	1.276828647680158e-81	1.276828647680158e-81	1.276828647680158e-81	1.276828647680158e-81	1.276828647680158e-81	1.276828647680158e-81
K562-pool73-S4-I-CTTGTA	1.0	2.3239439472425766e-112	2.00979310662634e-112	2.00979310662634e-112	2.00979310662634e-112	2.00979310662634e-112	2.00979310662634e-112	2.00979310662634e-112	2.00979310662634e-112	2.00979310662634e-112
K562-pool73-S4-J-GACGAG	1.0	1.437308312949808e-104	2.1110925737436212e-104	2.1110925737436212e-104	2.1110925737436212e-104	2.1110925737436212e-104	2.1110925737436212e-104	2.1110925737436212e-104	2.1110925737436212e-104	2.1110925737436212e-104
K562-pool73-S4-K-AAGGTC	1.0	7.395488008598549e-117	8.917296736250203e-117	8.917296736250203e-117	8.917296736250203e-117	8.917296736250203e-117	8.917296736250203e-117	8.917296736250203e-117	8.917296736250203e-117	8.917296736250203e-117
K562-pool73-S4-L-TGTAGC	1.0	1.6903848186018494e-110	1.696014673327665e-110	1.696014673327665e-110	1.696014673327665e-110	1.696014673327665e-110	1.696014673327665e-110	1.696014673327665e-110	1.696014673327665e-110	1.696014673327665e-110
K562-pool73-S4-M-TTGGCA	1.0	2.174719366428028e-123	1.973307301113246e-123	1.973307301113246e-123	1.973307301113246e-123	1.973307301113246e-123	1.973307301113246e-123	1.973307301113246e-123	1.973307301113246e-123	1.973307301113246e-123
K562-pool73-S4-N-CTACTG	1.0	6.292348409648596e-176	1.847262127512463e-175	1.847262127512463e-175	1.847262127512463e-175	1.847262127512463e-175	1.847262127512463e-175	1.847262127512463e-175	1.847262127512463e-175	1.847262127512463e-175
K562-pool73-S4-O-CATATG	1.0	5.81832110613714e-118	1.5525186405215026e-118	1.5525186405215026e-118	1.5525186405215026e-118	1.5525186405215026e-118	1.5525186405215026e-118	1.5525186405215026e-118	1.5525186405215026e-118	1.5525186405215026e-118
K562-pool73-S4-P-GTATAC	1.0	7.612708458972128e-121	1.9015446102212185e-120	1.9015446102212185e-120	1.9015446102212185e-120	1.9015446102212185e-120	1.9015446102212185e-120	1.9015446102212185e-120	1.9015446102212185e-120	1.9015446102212185e-120
K562-pool73-S4-Q-ACCTTC	1.0	4.353183518141052e-34	1.6795900719412446e-33	1.6795900719412446e-33	1.6795900719412446e-33	1.6795900719412446e-33	1.6795900719412446e-33	1.6795900719412446e-33	1.6795900719412446e-33	1.6795900719412446e-33
K562-pool74-S5-A-TAGCTT	1.0	2.1886799265771436e-96	4.01411317898083e-96	4.01411317898083e-96	4.01411317898083e-96	4.01411317898083e-96	4.01411317898083e-96	4.01411317898083e-96	4.01411317898083e-96	4.01411317898083e-96
K562-pool74-S5-B-ACTTGA	1.0	2.8392092084289714e-102	2.21545429328156e-102	2.21545429328156e-102	2.21545429328156e-102	2.21545429328156e-102	2.21545429328156e-102	2.21545429328156e-102	2.21545429328156e-102	2.21545429328156e-102
K562-pool74-S5-C-GCCAAT	1.0	2.7865367437865926e-88	6.429110408014965e-89	6.429110408014965e-89	6.429110408014965e-89	6.429110408014965e-89	6.429110408014965e-89	6.429110408014965e-89	6.429110408014965e-89	6.429110408014965e-89
K562-pool74-S5-D-CGATGT	1.0	2.1636159224860735e-114	6.0063577412613256e-114	6.0063577412613256e-114	6.0063577412613256e-114	6.0063577412613256e-114	6.0063577412613256e-114	6.0063577412613256e-114	6.0063577412613256e-114	6.0063577412613256e-114
K562-pool74-S5-F-ATCACG	1.0	9.575048756740626e-104	3.8815458156635524e-103	3.8815458156635524e-103	3.8815458156635524e-103	3.8815458156635524e-103	3.8815458156635524e-103	3.8815458156635524e-103	3.8815458156635524e-103	3.8815458156635524e-103
K562-pool74-S5-G-TGACCA	1.0	1.5377475113029442e-109	1.4605699002319084e-109	1.4605699002319084e-109	1.4605699002319084e-109	1.4605699002319084e-109	1.4605699002319084e-109	1.4605699002319084e-109	1.4605699002319084e-109	1.4605699002319084e-109
K562-pool74-S5-H-CAGATC	1.0	3.5602818561743575e-68	2.252387001649851e-68	2.252387001649851e-68	2.252387001649851e-68	2.252387001649851e-68	2.252387001649851e-68	2.252387001649851e-68	2.252387001649851e-68	2.252387001649851e-68
K562-pool74-S5-I-CTTGTA	1.0	1.4773425026848571e-123	2.3428447324995352e-123	2.3428447324995352e-123	2.3428447324995352e-123	2.3428447324995352e-123	2.3428447324995352e-123	2.3428447324995352e-123	2.3428447324995352e-123	2.3428447324995352e-123
K562-pool74-S5-J-GACGAG	1.0	2.199561210358048e-52	1.1135732257256587e-52	1.1135732257256587e-52	1.1135732257256587e-52	1.1135732257256587e-52	1.1135732257256587e-52	1.1135732257256587e-52	1.1135732257256587e-52	1.1135732257256587e-52
K562-pool74-S5-K-AAGGTC	1.0	2.599149015502151e-119	4.682314482506785e-119	4.682314482506785e-119	4.682314482506785e-119	4.682314482506785e-119	4.682314482506785e-119	4.682314482506785e-119	4.682314482506785e-119	4.682314482506785e-119
K562-pool74-S5-L-TGTAGC	1.0	2.2208228544357936e-57	1.4773026606413484e-57	1.4773026606413484e-57	1.4773026606413484e-57	1.4773026606413484e-57	1.4773026606413484e-57	1.4773026606413484e-57	1.4773026606413484e-57	1.4773026606413484e-57
K562-pool74-S5-N-CTACTG	1.0	5.82580029660305e-121	2.9760615607317063e-121	2.9760615607317063e-121	2.9760615607317063e-121	2.9760615607317063e-121	2.9760615607317063e-121	2.9760615607317063e-121	2.9760615607317063e-121	2.9760615607317063e-121
K562-pool74-S5-O-CATATG	1.0	1.3329700663096202e-42	5.898025763035393e-43	5.898025763035393e-43	5.898025763035393e-43	5.898025763035393e-43	5.898025763035393e-43	5.898025763035393e-43	5.898025763035393e-43	5.898025763035393e-43
