converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	98579.1111181058	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/184/cluster_posteriors.tsv.gz	24	131	8	NA	NA	NA	NA	NA	NA	NA
1	99048.2503009078	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/185/cluster_posteriors.tsv.gz	10	128	4	NA	NA	NA	NA	NA	NA	NA
1	98340.7940533758	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/186/cluster_posteriors.tsv.gz	7	128	4	NA	NA	NA	NA	NA	NA	NA
1	101888.443042204	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/187/cluster_posteriors.tsv.gz	6	128	3	NA	NA	NA	NA	NA	NA	NA
1	205656.194180642	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/188/cluster_posteriors.tsv.gz	1	127	1	NA	NA	NA	NA	NA	NA	NA
1	101917.653372495	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/189/cluster_posteriors.tsv.gz	5	130	3	NA	NA	NA	NA	NA	NA	NA
1	95021.3120354286	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/19/cluster_posteriors.tsv.gz	25	129	8	NA	NA	NA	NA	NA	NA	NA
1	101889.856821241	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/190/cluster_posteriors.tsv.gz	5	129	3	NA	NA	NA	NA	NA	NA	NA
1	101826.399454412	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/191/cluster_posteriors.tsv.gz	6	128	4	NA	NA	NA	NA	NA	NA	NA
1	101825.376508917	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/192/cluster_posteriors.tsv.gz	14	131	5	NA	NA	NA	NA	NA	NA	NA
1	97900.6255972432	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/193/cluster_posteriors.tsv.gz	12	130	5	NA	NA	NA	NA	NA	NA	NA
1	99947.7454631029	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/194/cluster_posteriors.tsv.gz	19	130	6	NA	NA	NA	NA	NA	NA	NA
1	99427.5572017548	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/195/cluster_posteriors.tsv.gz	15	128	6	NA	NA	NA	NA	NA	NA	NA
1	101870.159409764	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/196/cluster_posteriors.tsv.gz	9	130	3	NA	NA	NA	NA	NA	NA	NA
1	99712.1128251115	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/197/cluster_posteriors.tsv.gz	12	130	4	NA	NA	NA	NA	NA	NA	NA
1	101908.151800875	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/198/cluster_posteriors.tsv.gz	8	130	3	NA	NA	NA	NA	NA	NA	NA
1	121480.43982745	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/199/cluster_posteriors.tsv.gz	2	127	2	NA	NA	NA	NA	NA	NA	NA
1	101912.356573513	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/2/cluster_posteriors.tsv.gz	11	131	3	NA	NA	NA	NA	NA	NA	NA
1	210246.727787211	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/20/cluster_posteriors.tsv.gz	11	131	1	NA	NA	NA	NA	NA	NA	NA
1	100047.928428422	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/200/cluster_posteriors.tsv.gz	23	130	7	NA	NA	NA	NA	NA	NA	NA
